id,isi_berita,label
SP001,"{""abu"": 0.23200457, ""adalah"": 0.03235354, ""advertisement"": 0.00915957, ""agar"": 0.02127065, ""air"": 0.02998946, ""akibat"": 0.05581456, ""aktif"": 0.03549041, ""aktivitas"": 0.1849537, ""anak"": 0.14239261, ""anda"": 0.0079362, ""antara"": 0.02271759, ""apabila"": 0.05846611, ""arahan"": 0.03404347, ""bagi"": 0.05213091, ""banten"": 0.0328201, ""barat"": 0.05708503, ""belum"": 0.04151692, ""benar"": 0.02577829, ""berada"": 0.0541584, ""beraktivitas"": 0.07908884, ""berapi"": 0.03954442, ""berasal"": 0.06165123, ""berkendara"": 0.03954442, ""bersih"": 0.03726132, ""bmkg"": 0.03726132, ""bnpb"": 0.03404347, ""content"": 0.00855092, ""continue"": 0.00855092, ""cuci"": 0.04276227, ""cukup"": 0.02127065, ""daerah"": 0.02532466, ""dampak"": 0.0267716, ""dekat"": 0.0267716, ""demi"": 0.06352073, ""dentuman"": 0.04276227, ""dibatalkan"": 0.03549041, ""digital"": 0.0328201, ""diketahui"": 0.03082562, ""dipengaruhi"": 0.03404347, ""dipercaya"": 0.03954442, ""dipertanggungjawabkan"": 0.03954442, ""disarankan"": 0.03954442, ""disimpan"": 0.0079362, ""diterima"": 0.03726132, ""ditimbulkan"": 0.03549041, ""dki"": 0.03549041, ""erupsi"": 0.08195744, ""gak"": 0.15817769, ""getaran"": 0.04276227, ""gunakan"": 0.08552454, ""gunung"": 0.15194799, ""hafid"": 0.04276227, ""hal"": 0.01675421, ""harus"": 0.03127704, ""hindari"": 0.04276227, ""iii"": 0.03549041, ""imbau"": 0.04276227, ""informasi"": 0.18703459, ""instansi"": 0.0328201, ""isu"": 0.03549041, ""jakarta"": 0.01855085, ""jalan"": 0.03404347, ""jangan"": 0.05708503, ""jarak"": 0.02532466, ""jawa"": 0.07098082, ""jelas"": 0.02489558, ""jelasnya"": 0.02923306, ""jumat"": 0.02489558, ""kacamata"": 0.04276227, ""kanal"": 0.03176037, ""kata"": 0.01590308, ""kawah"": 0.04276227, ""kawasan"": 0.02625941, ""keakuratan"": 0.04276227, ""kebenarannya"": 0.04276227, ""kebencanaan"": 0.04276227, ""kecepatan"": 0.02923306, ""kedua"": 0.01823115, ""keempat"": 0.02854252, ""kekhawatiran"": 0.04276227, ""kelima"": 0.02731915, ""kepanikan"": 0.03954442, ""keperluan"": 0.04276227, ""keresahan"": 0.04276227, ""kesehatan"": 0.05846611, ""keselamatan"": 0.08372184, ""keterangan"": 0.0237321, ""ketiga"": 0.02181819, ""kewaspadaan"": 0.17104909, ""kewenangan"": 0.03726132, ""khawatir"": 0.03549041, ""khususnya"": 0.03082562, ""kilometer"": 0.03404347, ""kini"": 0.02304156, ""kita"": 0.01737697, ""komdigi"": 0.07908884, ""komunikasi"": 0.03549041, ""kondisi"": 0.0588188, ""kontak"": 0.03954442, ""krakatau"": 0.14937346, ""kurangi"": 0.07908884, ""lain"": 0.0184136, ""lainnya"": 0.02489558, ""langkah"": 0.02271759, ""lanjut"": 0.0237321, ""lensa"": 0.04276227, ""level"": 0.02854252, ""licin"": 0.03954442, ""luar"": 0.05354321, ""malam"": 0.02304156, ""mana"": 0.02337932, ""masih"": 0.01477638, ""masker"": 0.07098082, ""masyarakat"": 0.24910153, ""melakukan"": 0.03381075, ""melalui"": 0.01898755, ""memantau"": 0.03404347, ""memastikan"": 0.01960627, ""membantu"": 0.02923306, ""membatasi"": 0.03726132, ""membuat"": 0.04009456, ""memiliki"": 0.01879158, ""meminta"": 0.05155657, ""mendekati"": 0.02998946, ""mendesak"": 0.03954442, ""mendorong"": 0.02790728, ""menghindari"": 0.03549041, ""mengikuti"": 0.05846611, ""mengimbau"": 0.09846029, ""mengingatkan"": 0.0328201, ""mengurangi"": 0.07452264, ""menimbulkan"": 0.07452264, ""meningkatkan"": 0.04820259, ""menjadi"": 0.0128209, ""menjaga"": 0.04608313, ""menkomdigi"": 0.08552454, ""menteri"": 0.01982371, ""menunjukkan"": 0.02410129, ""menyaring"": 0.04276227, ""menyebabkan"": 0.06808694, ""menyebar"": 0.04276227, ""menyebarkan"": 0.04276227, ""menyesatkan"": 0.03954442, ""menyukai"": 0.0079362, ""menyusul"": 0.0328201, ""meutya"": 0.38486045, ""minggu"": 0.03964742, ""misinformasi"": 0.04276227, ""mudah"": 0.02854252, ""namun"": 0.0368272, ""nelayan"": 0.04276227, ""otoritas"": 0.03726132, ""paling"": 0.02489558, ""pandang"": 0.03954442, ""panik"": 0.04276227, ""paparan"": 0.07098082, ""partikel"": 0.04276227, ""pastikan"": 0.0952811, ""pelindung"": 0.03726132, ""pemerintah"": 0.03878925, ""penerbangan"": 0.0267716, ""penggunaan"": 0.02998946, ""penting"": 0.02271759, ""percaya"": 0.02790728, ""perkembangan"": 0.02790728, ""perlu"": 0.04979115, ""permukaan"": 0.03954442, ""pertama"": 0.01823115, ""pihak"": 0.05463829, ""potensi"": 0.0328201, ""pun"": 0.04151692, ""pungka"": 0.04276227, ""pvmbg"": 0.08552454, ""radius"": 0.04276227, ""rekomendasi"": 0.03954442, ""resmi"": 0.07468673, ""ruang"": 0.0267716, ""ruangan"": 0.08552454, ""rumah"": 0.0267716, ""sangat"": 0.01939462, ""saring"": 0.04276227, ""scroll"": 0.00855092, ""sebagian"": 0.0328201, ""sebaran"": 0.02923306, ""sebelum"": 0.02127065, ""sejak"": 0.01960627, ""sejumlah"": 0.05696265, ""selain"": 0.02210681, ""selalu"": 0.02790728, ""selama"": 0.01939462, ""selat"": 0.03726132, ""sementara"": 0.01563852, ""sempat"": 0.02004728, ""sep"": 0.0114811, ""seperti"": 0.04614747, ""serta"": 0.05637475, ""sesuai"": 0.02271759, ""setelah"": 0.01660586, ""sharing"": 0.04276227, ""siaga"": 0.04276227, ""signifikan"": 0.03082562, ""situasi"": 0.02790728, ""sls"": 0.08552454, ""softlens"": 0.04276227, ""sport"": 0.01338801, ""statusnya"": 0.04276227, ""sumber"": 0.19692059, ""sumbernya"": 0.04276227, ""sunda"": 0.04276227, ""tangan"": 0.0328201, ""tegas"": 0.02790728, ""tenang"": 0.14904528, ""tepat"": 0.02790728, ""terbuka"": 0.02854252, ""terdampak"": 0.05463829, ""terdeteksi"": 0.03726132, ""terima"": 0.03176037, ""terjadi"": 0.02051425, ""terkait"": 0.10138666, ""terlindungi"": 0.03954442, ""termasuk"": 0.02051425, ""terpercaya"": 0.08552454, ""tertulis"": 0.02790728, ""terutama"": 0.0267716, ""terverifikasi"": 0.04276227, ""tetap"": 0.12395386, ""tetapi"": 0.01960627, ""tinggal"": 0.02923306, ""tingkatkan"": 0.03726132, ""tsunami"": 0.04276227, ""turut"": 0.03082562, ""udara"": 0.02731915, ""ungkapnya"": 0.04276227, ""utama"": 0.01879158, ""vulkanik"": 0.23200457, ""wajah"": 0.03954442, ""warga"": 0.06352073, ""waspada"": 0.07908884, ""waspadai"": 0.04276227, ""wib"": 0.0079362, ""wilayah"": 0.08562755, ""wilayahnya"": 0.03954442, ""wisatawan"": 0.03726132, ""with"": 0.00855092}",1
SP002,"{""adalah"": 0.03193162, ""advertisement"": 0.00904012, ""aff"": 0.02416915, ""aichi"": 0.03239209, ""akhir"": 0.0191417, ""akhirnya"": 0.02242133, ""anda"": 0.0078327, ""arab"": 0.03902873, ""asa"": 0.04220461, ""asia"": 0.03502758, ""asian"": 0.33465985, ""athlete"": 0.03502758, ""atlet"": 0.09127087, ""atletnya"": 0.04220461, ""backup"": 0.03902873, ""bagaimana"": 0.02499441, ""bagian"": 0.02274108, ""bagusnya"": 0.03902873, ""bahwa"": 0.03709305, ""baik"": 0.03563475, ""basket"": 0.28022064, ""beberapa"": 0.02099326, ""belum"": 0.02048775, ""berada"": 0.01781738, ""berangkat"": 0.03239209, ""beregu"": 0.0367754, ""berkompetisi"": 0.08440923, ""bersama"": 0.0562198, ""bertanding"": 0.03359951, ""besar"": 0.03165918, ""betul"": 0.06084725, ""bibit"": 0.07355079, ""bidik"": 0.0367754, ""bola"": 0.03902873, ""budi"": 0.16881845, ""bukan"": 0.02048775, ""bulutangkis"": 0.03359951, ""cdm"": 0.24519306, ""content"": 0.00843941, ""continue"": 0.00843941, ""cukup"": 0.02099326, ""datang"": 0.02544211, ""delegasi"": 0.04220461, ""diperkuat"": 0.03239209, ""disimpan"": 0.0078327, ""djiwandono"": 0.04220461, ""doakan"": 0.04220461, ""dukungan"": 0.02817029, ""emas"": 0.03239209, ""endorsement"": 0.03902873, ""games"": 0.32558202, ""grup"": 0.09717628, ""hadapi"": 0.03359951, ""hadir"": 0.03134618, ""hanya"": 0.01596581, ""harapannya"": 0.07005516, ""harus"": 0.01543458, ""hasil"": 0.01715036, ""hebat"": 0.03502758, ""indonesia"": 0.14135977, ""ingin"": 0.02274108, ""jakarta"": 0.01830893, ""jepang"": 0.05919673, ""kabar"": 0.02885183, ""kali"": 0.02024673, ""kami"": 0.09747349, ""kata"": 0.04708708, ""kawasan"": 0.02591697, ""keluarga"": 0.03042362, ""kemarin"": 0.02457091, ""kepada"": 0.01731186, ""ketahui"": 0.03902873, ""ketika"": 0.02378699, ""ketua"": 0.02817029, ""keyakinan"": 0.07805745, ""kita"": 0.13720288, ""kombinasi"": 0.0367754, ""kompleks"": 0.02754334, ""korea"": 0.03359951, ""langsung"": 0.01731186, ""latihan"": 0.03134618, ""layanan"": 0.02817029, ""lolosnya"": 0.03902873, ""maksimal"": 0.03239209, ""manfaatkan"": 0.04220461, ""masuk"": 0.09096432, ""matahari"": 0.04220461, ""mcy"": 0.03502758, ""medali"": 0.03902873, ""melakoni"": 0.03902873, ""melepas"": 0.0367754, ""melihat"": 0.02181852, ""memastikan"": 0.01935058, ""membawa"": 0.02696288, ""memberi"": 0.03134618, ""memberikan"": 0.09675292, ""memiliki"": 0.01854652, ""meminta"": 0.02544211, ""mengaku"": 0.02642248, ""menghadapi"": 0.02242133, ""mengikuti"": 0.02885183, ""meninjau"": 0.04220461, ""menitipkan"": 0.04220461, ""menjadi"": 0.0253074, ""menyala"": 0.03902873, ""menyukai"": 0.0078327, ""mercy"": 0.03502758, ""merupakan"": 0.01764522, ""momentum"": 0.03502758, ""muda"": 0.03042362, ""mudah"": 0.02817029, ""mulai"": 0.01715036, ""nagoya"": 0.03134618, ""namun"": 0.05452041, ""nanti"": 0.06545556, ""negeri"": 0.02696288, ""neraka"": 0.11032619, ""official"": 0.0367754, ""optimistis"": 0.05919673, ""panjang"": 0.02591697, ""pasaribu"": 0.1561149, ""pastikan"": 0.03134618, ""pelatih"": 0.03902873, ""pembukaan"": 0.06084725, ""pengalaman"": 0.05919673, ""perbasi"": 0.07805745, ""percaya"": 0.05508669, ""perjuangan"": 0.03502758, ""persatuan"": 0.03902873, ""persiapan"": 0.09127087, ""pertama"": 0.0179934, ""positif"": 0.02416915, ""pulang"": 0.03134618, ""pun"": 0.0409755, ""punya"": 0.06822324, ""putra"": 0.15853487, ""putri"": 0.03134618, ""raih"": 0.03239209, ""rasa"": 0.02959837, ""raya"": 0.03239209, ""rezeki"": 0.04220461, ""sabtu"": 0.04914183, ""sana"": 0.02642248, ""saudi"": 0.03902873, ""scroll"": 0.00843941, ""sebagus"": 0.03902873, ""sebelum"": 0.02099326, ""sehingga"": 0.01978585, ""sekaligus"": 0.02099326, ""selatan"": 0.05088422, ""seluruh"": 0.02024673, ""semangat"": 0.10508274, ""sementara"": 0.01543458, ""sendiri"": 0.02499441, ""senin"": 0.01530721, ""sep"": 0.01133138, ""september"": 0.02048775, ""sisi"": 0.02378699, ""slot"": 0.07355079, ""sport"": 0.01321342, ""stand"": 0.03902873, ""tadi"": 0.03359951, ""tadinya"": 0.03502758, ""tahu"": 0.02416915, ""team"": 0.02696288, ""tegas"": 0.02754334, ""tegasnya"": 0.03502758, ""terbaik"": 0.0777509, ""terbang"": 0.07355079, ""terbuka"": 0.05634059, ""terkualifikasi"": 0.04220461, ""tetap"": 0.01747677, ""tetapi"": 0.01935058, ""tim"": 0.24663466, ""timnas"": 0.24519306, ""tinggi"": 0.02457091, ""todotua"": 0.3122298, ""ujarnya"": 0.04548216, ""umum"": 0.02959837, ""village"": 0.03902873, ""voli"": 0.03902873, ""wib"": 0.0078327, ""with"": 0.00843941, ""yakin"": 0.11017338}",1
SP003,"{""advertisement"": 0.00922431, ""aff"": 0.02466159, ""aichi"": 0.03305207, ""aku"": 0.27939142, ""alih"": 0.0574885, ""anda"": 0.00799229, ""antusias"": 0.07504936, ""apalagi"": 0.06610414, ""arena"": 0.03428409, ""arenanya"": 0.04306451, ""asian"": 0.40356538, ""atmosfer"": 0.04306451, ""ayal"": 0.04306451, ""bagus"": 0.02320442, ""bagusnya"": 0.03982392, ""bakal"": 0.02696082, ""ballooners"": 0.04306451, ""banget"": 0.03752468, ""banyaknya"": 0.03574125, ""basket"": 0.10722376, ""begitu"": 0.02354457, ""benar"": 0.25960484, ""berada"": 0.0181804, ""berarti"": 0.02696082, ""berasal"": 0.03104349, ""berbicara"": 0.03982392, ""berbinar"": 0.04306451, ""berikutnya"": 0.02507154, ""bermain"": 0.10722376, ""bernaung"": 0.03982392, ""bersemangat"": 0.03982392, ""beruntung"": 0.03982392, ""berusia"": 0.03198485, ""besar"": 0.04845633, ""bidik"": 0.03752468, ""bilang"": 0.02874425, ""buat"": 0.02507154, ""bung"": 0.03982392, ""cdm"": 0.03574125, ""content"": 0.00861136, ""continue"": 0.00861136, ""datang"": 0.02596048, ""debutnya"": 0.04306451, ""derrick"": 0.39823918, ""dia"": 0.03499958, ""digelar"": 0.02696082, ""disimpan"": 0.00799229, ""ditemui"": 0.02874425, ""dukungan"": 0.08623276, ""excited"": 0.04306451, ""full"": 0.03982392, ""games"": 0.39261844, ""gelora"": 0.03982392, ""gentar"": 0.03982392, ""grup"": 0.06610414, ""hanya"": 0.03258222, ""impianku"": 0.04306451, ""indonesia"": 0.07211996, ""ingat"": 0.03982392, ""ingin"": 0.02320442, ""iya"": 0.03982392, ""jakarta"": 0.03736394, ""jangan"": 0.02874425, ""jepang"": 0.15100709, ""jersey"": 0.04306451, ""justru"": 0.02550366, ""kali"": 0.02065924, ""kalinya"": 0.04306451, ""kami"": 0.08288289, ""karno"": 0.03982392, ""kata"": 0.03203097, ""kawan"": 0.08612903, ""kecil"": 0.06040284, ""kecilnya"": 0.04306451, ""kemarin"": 0.02507154, ""kepada"": 0.01766459, ""kini"": 0.02320442, ""klub"": 0.04306451, ""kontribusi"": 0.03305207, ""lakukan"": 0.02550366, ""langsung"": 0.01766459, ""latihan"": 0.03198485, ""league"": 0.07504936, ""lolos"": 0.03428409, ""makin"": 0.02943967, ""masa"": 0.05100731, ""masih"": 0.01488082, ""masuk"": 0.02320442, ""masyarakat"": 0.02090518, ""mata"": 0.03198485, ""mcy"": 0.03574125, ""melawan"": 0.06610414, ""membeberkan"": 0.03574125, ""memberikan"": 0.05923453, ""membuat"": 0.02018897, ""membutuhkan"": 0.02810453, ""memenangkan"": 0.03982392, ""memperkuat"": 0.02751224, ""menang"": 0.02256469, ""mendukung"": 0.05502447, ""mendukungmu"": 0.04306451, ""mendukungnya"": 0.04306451, ""mengaku"": 0.02696082, ""menghadapi"": 0.02287816, ""mengizinkannya"": 0.04306451, ""menonton"": 0.11947176, ""menyukai"": 0.00799229, ""merah"": 0.02810453, ""merasakannya"": 0.04306451, ""mercy"": 0.03574125, ""merupakan"": 0.01800473, ""mewujudkan"": 0.03574125, ""michael"": 0.11947176, ""mimpi"": 0.14296501, ""nagoya"": 0.03198485, ""nanti"": 0.02226306, ""neraka"": 0.03752468, ""optimistis"": 0.03020142, ""pastinya"": 0.03752468, ""pebasket"": 0.04306451, ""pebulutangkis"": 0.03574125, ""pemain"": 0.03020142, ""penontonnya"": 0.04306451, ""penuh"": 0.06040284, ""pertama"": 0.01836001, ""pertandingan"": 0.03020142, ""pertandinganmu"": 0.04306451, ""pribadi"": 0.03752468, ""pribadinya"": 0.04306451, ""pun"": 0.02090518, ""putih"": 0.02810453, ""putra"": 0.02696082, ""putri"": 0.03198485, ""raya"": 0.03305207, ""rekan"": 0.03020142, ""rekannya"": 0.03752468, ""rumah"": 0.02696082, ""sabtu"": 0.05014307, ""saga"": 0.08612903, ""salah"": 0.05923453, ""sana"": 0.05392165, ""sangat"": 0.07812681, ""satu"": 0.05016969, ""scroll"": 0.00861136, ""sebagus"": 0.03982392, ""sebanyak"": 0.02427164, ""sebulan"": 0.03752468, ""secara"": 0.01549121, ""sejak"": 0.01974484, ""sekitar"": 0.02115893, ""selatan"": 0.02596048, ""semakin"": 0.02389984, ""semangat"": 0.03574125, ""semoga"": 0.03752468, ""sempat"": 0.02018897, ""semua"": 0.02142099, ""semuanya"": 0.02751224, ""sep"": 0.01156225, ""seperti"": 0.01549121, ""september"": 0.02090518, ""setengah"": 0.07964784, ""setiap"": 0.02226306, ""setidaknya"": 0.03574125, ""sma"": 0.03982392, ""soal"": 0.02169194, ""sport"": 0.01348263, ""suasananya"": 0.04306451, ""support"": 0.03982392, ""tahu"": 0.02466159, ""tahun"": 0.01536535, ""tampil"": 0.05192097, ""tantangan"": 0.03198485, ""target"": 0.06040284, ""teman"": 0.0714825, ""tempat"": 0.03198485, ""terakhir"": 0.02287816, ""terbaik"": 0.02644501, ""terbesar"": 0.03198485, ""terbiasa"": 0.04306451, ""terwujud"": 0.04306451, ""tetap"": 0.01783285, ""tim"": 0.04575632, ""timnas"": 0.0714825, ""tuan"": 0.03305207, ""ucapnya"": 0.03752468, ""ujarnya"": 0.06961326, ""voli"": 0.03982392, ""waktu"": 0.01766459, ""walaupun"": 0.03982392, ""wib"": 0.00799229, ""with"": 0.00861136, ""wujudkan"": 0.03982392, ""xzavierro"": 0.04306451}",1
SP004,"{""abraham"": 0.04836188, ""adalah"": 0.05488524, ""advertisement"": 0.01035899, ""aff"": 0.02769521, ""aichi"": 0.07423561, ""ali"": 0.03711781, ""anda"": 0.00897542, ""andakara"": 0.04836188, ""arab"": 0.04472266, ""asia"": 0.04013779, ""asian"": 0.27889723, ""atlet"": 0.06972431, ""bagi"": 0.03930488, ""bagir"": 0.04836188, ""baik"": 0.04083354, ""banyak"": 0.02217366, ""baru"": 0.04294784, ""basket"": 0.3211023, ""beberapa"": 0.04811198, ""belajar"": 0.03591931, ""belum"": 0.02347673, ""berada"": 0.08166708, ""beradaptasi"": 0.03850137, ""bergabung"": 0.04013779, ""berikut"": 0.03228009, ""berikutnya"": 0.02815559, ""bermain"": 0.04013779, ""bersaing"": 0.0661221, ""bertemu"": 0.04013779, ""besar"": 0.07255593, ""bram"": 0.04836188, ""camp"": 0.04836188, ""catatan"": 0.02915389, ""cdm"": 0.04013779, ""content"": 0.00967064, ""continue"": 0.00967064, ""daftar"": 0.03089652, ""dame"": 0.04836188, ""dave"": 0.04836188, ""david"": 0.09918315, ""dbl"": 0.04836188, ""derrick"": 0.13416799, ""diagne"": 0.04836188, ""diri"": 0.03156167, ""disampaikan"": 0.03089652, ""disapa"": 0.04836188, ""disimpan"": 0.00897542, ""dkk"": 0.04472266, ""dulu"": 0.02969802, ""dunia"": 0.04752337, ""fhirdan"": 0.04836188, ""fokus"": 0.03027728, ""gambas"": 0.02376169, ""games"": 0.27133199, ""garuda"": 0.04214059, ""grahita"": 0.04836188, ""grup"": 0.03711781, ""guntara"": 0.04836188, ""hadapi"": 0.03850137, ""hal"": 0.03789625, ""harinya"": 0.04214059, ""hendrick"": 0.04836188, ""indonesia"": 0.06479315, ""ingin"": 0.0260588, ""istirahat"": 0.04836188, ""itulah"": 0.03591931, ""jajaran"": 0.04013779, ""jakarta"": 0.01049002, ""jepang"": 0.0339165, ""kali"": 0.02320054, ""kami"": 0.27923497, ""karib"": 0.04836188, ""kata"": 0.01798555, ""kecil"": 0.0339165, ""keesokan"": 0.04836188, ""kehadiran"": 0.04013779, ""kekuatan"": 0.03850137, ""keluar"": 0.0339165, ""kemudian"": 0.0438686, ""kepada"": 0.01983751, ""kesempatan"": 0.02864087, ""kompetisi"": 0.07423561, ""korea"": 0.07700275, ""kosasih"": 0.04836188, ""laga"": 0.07700275, ""langkah"": 0.0256924, ""langsung"": 0.01983751, ""lanjut"": 0.02683976, ""lanjutnya"": 0.03850137, ""lawan"": 0.07423561, ""lester"": 0.09672377, ""level"": 0.09684026, ""lima"": 0.02644079, ""lingkungan"": 0.06972431, ""mampu"": 0.02405599, ""mana"": 0.02644079, ""masa"": 0.02864087, ""masuk"": 0.05211759, ""mcy"": 0.04013779, ""melangkah"": 0.04013779, ""melawan"": 0.07423561, ""melihat"": 0.07500493, ""memang"": 0.04752337, ""memberi"": 0.03591931, ""membuat"": 0.02267242, ""memenangkan"": 0.08944533, ""memiliki"": 0.02125229, ""menang"": 0.02534038, ""menangi"": 0.04013779, ""menegaskan"": 0.02644079, ""menentukan"": 0.03486215, ""mengawali"": 0.03850137, ""menghadapi"": 0.0513848, ""menjalani"": 0.02969802, ""menyoal"": 0.04836188, ""menyukai"": 0.00897542, ""merasa"": 0.0339165, ""mercy"": 0.04013779, ""merupakan"": 0.0202195, ""michael"": 0.08944533, ""miliki"": 0.04472266, ""mimpi"": 0.04013779, ""muncul"": 0.03591931, ""nagoya"": 0.07183861, ""namun"": 0.02082481, ""negara"": 0.02467523, ""neraka"": 0.04214059, ""optimistis"": 0.067833, ""pandu"": 0.04836188, ""pelatih"": 0.08944533, ""pemahaman"": 0.04472266, ""pemain"": 0.16958249, ""pengalaman"": 0.0339165, ""penting"": 0.0256924, ""per"": 0.02815559, ""percaya"": 0.03156167, ""peringkat"": 0.0339165, ""perjuangan"": 0.04013779, ""pertama"": 0.12371083, ""pertandingan"": 0.13566599, ""pertanyaan"": 0.04214059, ""peta"": 0.04836188, ""pewarta"": 0.04472266, ""pikir"": 0.0339165, ""poin"": 0.02347673, ""prastawa"": 0.09672377, ""prosesnya"": 0.08027557, ""prosper"": 0.04836188, ""putra"": 0.12110911, ""rasa"": 0.0339165, ""ratusan"": 0.04013779, ""raya"": 0.03711781, ""realistis"": 0.04472266, ""rumah"": 0.03027728, ""sambil"": 0.04214059, ""sana"": 0.03027728, ""sangat"": 0.0219343, ""saputera"": 0.08944533, ""satu"": 0.07512142, ""saudi"": 0.04472266, ""scroll"": 0.00967064, ""sebuah"": 0.03486215, ""sedikit"": 0.03027728, ""sehari"": 0.0339165, ""sejauh"": 0.03486215, ""sekarang"": 0.02467523, ""sekelas"": 0.04472266, ""selalu"": 0.03156167, ""selasa"": 0.01894813, ""selatan"": 0.05830777, ""sendiri"": 0.02864087, ""sep"": 0.01298452, ""seperti"": 0.01739679, ""september"": 0.02347673, ""siap"": 0.02534038, ""singleton"": 0.2901713, ""skuad"": 0.04472266, ""skuadnya"": 0.04836188, ""sport"": 0.01514114, ""tambahan"": 0.06179304, ""tampil"": 0.05830777, ""tangguh"": 0.04472266, ""target"": 0.13566599, ""tegas"": 0.03156167, ""tentang"": 0.03089652, ""terlambat"": 0.04214059, ""tetapi"": 0.04434732, ""tim"": 0.10276961, ""timnas"": 0.20068894, ""timnya"": 0.04214059, ""tinggi"": 0.02815559, ""tonton"": 0.03306105, ""tuan"": 0.03711781, ""turnamen"": 0.11550412, ""ujarnya"": 0.05211759, ""usai"": 0.02769521, ""video"": 0.03239658, ""vincent"": 0.09672377, ""wib"": 0.00897542, ""wiguna"": 0.04836188, ""with"": 0.00967064, ""wujudkan"": 0.04472266, ""yaitu"": 0.03228009, ""yonga"": 0.04836188, ""yudha"": 0.08944533}",1
